account_id,industry,plan_tier,mrr,tenure_months,seats_purchased,active_seats_last_30d,logins_last_30d,features_adopted,avg_session_min,support_tickets_last_90d,unresolved_tickets,avg_resolution_days,nps_last_survey,churned,adoption_rate,seat_utilization,login_intensity,health_score,churn_risk,revenue_at_risk
ACC103814,Brokerage,Growth,3025.0,43,51,42,38,8,30.0,3,0,3.6,8.0,1,0.6666666666666666,0.8235294117647058,1.0,81.9,0.5091168728789881,1540.0
ACC103815,Brokerage,Starter,566.0,8,12,9,24,6,21.1,3,0,8.1,6.0,0,0.5,0.75,0.8,68.2,0.23259285071348787,132.0
ACC103816,Brokerage,Growth,2251.0,23,43,24,17,5,33.5,7,2,7.8,5.0,0,0.4166666666666667,0.5581395348837209,0.5666666666666667,52.4,0.16499223714219638,371.0
ACC103817,Brokerage,Starter,497.0,42,7,4,27,8,27.0,3,0,3.7,5.0,0,0.6666666666666666,0.5714285714285714,0.9,70.6,0.034784189743258045,17.0
ACC103818,Corporate Treasury,Growth,2710.0,53,21,5,4,1,2.6,3,0,13.6,1.0,1,0.08333333333333333,0.23809523809523808,0.13333333333333333,22.5,0.9389901379064853,2545.0
ACC103819,Asset Mgmt,Enterprise,15193.0,39,230,175,22,10,32.5,2,1,4.9,5.0,0,0.8333333333333334,0.7608695652173914,0.7333333333333333,74.5,0.007328978880171785,111.0
ACC103820,Insurance,Growth,2920.0,40,12,9,47,10,39.5,1,0,3.7,8.0,0,0.8333333333333334,0.75,1.0,85.9,0.00369931697227324,11.0
ACC103821,Corporate Treasury,Growth,2393.0,21,27,14,11,6,20.9,0,0,9.5,5.0,0,0.5,0.5185185185185185,0.36666666666666664,52.8,0.17677158885108607,423.0
ACC103822,Asset Mgmt,Growth,2718.0,42,17,13,19,8,33.8,4,0,3.6,8.0,0,0.6666666666666666,0.7647058823529411,0.6333333333333333,73.1,0.015487169394636359,42.0
ACC103823,Corporate Treasury,Starter,406.0,22,13,6,12,3,12.6,3,0,7.9,2.0,0,0.25,0.46153846153846156,0.4,40.3,0.612812652823733,249.0
ACC103824,Insurance,Growth,2386.0,4,10,5,29,9,31.7,2,0,3.9,10.0,1,0.75,0.5,0.9666666666666667,78.1,0.636916794341137,1520.0
ACC103825,Corporate Treasury,Growth,2937.0,15,14,4,9,2,9.4,2,1,11.1,0.0,1,0.16666666666666666,0.2857142857142857,0.3,25.6,0.8884630975817491,2609.0
ACC103826,Insurance,Starter,532.0,37,5,4,34,7,28.4,4,0,6.7,6.0,0,0.5833333333333334,0.8,1.0,76.4,0.00713093781714629,4.0
ACC103827,Corporate Treasury,Starter,585.0,57,6,3,7,3,18.0,2,1,15.9,3.0,0,0.25,0.5,0.23333333333333334,35.6,0.33646655551419086,197.0
ACC103828,Banking,Enterprise,12071.0,30,275,198,19,9,38.6,4,1,2.7,8.0,0,0.75,0.72,0.6333333333333333,72.9,0.08290760502109595,1001.0
ACC103829,Corporate Treasury,Growth,2320.0,51,14,11,20,10,44.3,2,0,4.1,8.0,0,0.8333333333333334,0.7857142857142857,0.6666666666666666,80.1,0.0016332463219752345,4.0
ACC103830,Brokerage,Growth,2864.0,46,59,20,7,4,11.0,3,1,8.3,3.0,1,0.3333333333333333,0.3389830508474576,0.23333333333333334,35.3,0.7459387956020314,2136.0
ACC103831,Brokerage,Growth,1891.0,34,39,24,39,9,29.7,6,0,5.4,10.0,0,0.75,0.6153846153846154,1.0,81.6,0.011000261308697577,21.0
ACC103832,Brokerage,Growth,3218.0,48,49,30,12,4,12.5,5,1,10.7,1.0,0,0.3333333333333333,0.6122448979591837,0.4,44.3,0.11426372800526878,368.0
ACC103833,Asset Mgmt,Growth,3173.0,24,52,16,7,3,14.6,2,2,10.1,2.0,1,0.25,0.3076923076923077,0.23333333333333334,26.4,0.8366228334940091,2655.0
ACC103834,Banking,Starter,614.0,27,10,5,30,8,25.4,5,0,6.3,6.0,0,0.6666666666666666,0.5,1.0,71.8,0.043143783944328995,26.0
ACC103835,Corporate Treasury,Growth,3076.0,44,47,34,33,8,27.7,6,1,4.7,6.0,0,0.6666666666666666,0.723404255319149,1.0,76.0,0.0557550755495476,172.0
ACC103836,Banking,Growth,2517.0,38,42,30,25,5,25.5,1,1,11.0,3.0,1,0.4166666666666667,0.7142857142857143,0.8333333333333334,57.1,0.618001259750442,1556.0
ACC103837,Asset Mgmt,Starter,499.0,32,14,6,10,3,21.7,3,1,8.2,4.0,0,0.25,0.42857142857142855,0.3333333333333333,37.6,0.19071435539930168,95.0
ACC103838,Corporate Treasury,Growth,2980.0,26,34,17,12,3,18.7,4,1,3.2,3.0,0,0.25,0.5,0.4,40.2,0.045627031681504754,136.0
ACC103839,Insurance,Starter,435.0,58,8,7,21,8,33.2,3,1,4.1,9.0,0,0.6666666666666666,0.875,0.7,75.7,0.018499770271827524,8.0
ACC103840,Corporate Treasury,Growth,3025.0,4,19,19,44,10,33.9,2,0,8.7,9.0,0,0.8333333333333334,1.0,1.0,93.2,0.0778011495359472,235.0
ACC103841,Corporate Treasury,Growth,2051.0,4,56,34,31,7,27.0,2,2,4.2,7.0,0,0.5833333333333334,0.6071428571428571,1.0,65.9,0.12165964935033982,250.0
ACC103842,Banking,Growth,3069.0,29,46,20,17,4,25.4,3,0,9.3,5.0,0,0.3333333333333333,0.43478260869565216,0.5666666666666667,48.9,0.12241914221389152,376.0
ACC103843,Corporate Treasury,Growth,2562.0,3,38,23,21,5,26.6,2,2,5.8,3.0,0,0.4166666666666667,0.6052631578947368,0.7,50.0,0.26268975929892563,673.0
ACC103844,Insurance,Enterprise,14471.0,21,122,78,14,4,21.4,1,0,9.9,2.0,1,0.3333333333333333,0.639344262295082,0.4666666666666667,49.0,0.7730698817898929,11187.0
ACC103845,Insurance,Growth,2490.0,34,30,20,20,6,28.2,4,0,9.6,4.0,0,0.5,0.6666666666666666,0.6666666666666666,61.5,0.06646152082451787,165.0
ACC103846,Insurance,Growth,2663.0,24,22,22,27,9,31.8,3,0,4.0,9.0,0,0.75,1.0,0.9,88.2,0.028044598926418488,75.0
ACC103847,Insurance,Growth,3140.0,12,57,33,20,5,24.6,3,0,10.4,4.0,0,0.4166666666666667,0.5789473684210527,0.6666666666666666,56.4,0.060574931081740106,190.0
ACC103848,Insurance,Starter,475.0,17,13,5,26,5,21.0,1,0,9.7,4.0,0,0.4166666666666667,0.38461538461538464,0.8666666666666667,55.5,0.309233309759115,147.0
ACC103849,Asset Mgmt,Starter,416.0,36,5,3,20,5,23.9,3,0,8.7,4.0,1,0.4166666666666667,0.6,0.6666666666666666,56.9,0.6964566257538837,290.0
ACC103850,Asset Mgmt,Growth,1886.0,57,50,23,2,1,14.0,4,0,11.1,2.0,0,0.08333333333333333,0.46,0.06666666666666667,27.7,0.6272799947369054,1183.0
ACC103851,Banking,Starter,527.0,47,7,2,15,4,27.5,3,2,7.9,2.0,0,0.3333333333333333,0.2857142857142857,0.5,35.8,0.32516133980882134,171.0
ACC103852,Asset Mgmt,Starter,533.0,33,12,11,41,11,45.2,1,1,1.1,9.0,0,0.9166666666666666,0.9166666666666666,1.0,89.0,0.011001596971802849,6.0
ACC103853,Asset Mgmt,Starter,536.0,9,7,3,6,3,17.2,4,0,7.2,5.0,0,0.25,0.42857142857142855,0.2,38.5,0.11371986395165606,61.0
ACC103854,Insurance,Growth,1806.0,15,33,19,20,6,32.5,4,2,8.0,6.0,0,0.5,0.5757575757575758,0.6666666666666666,57.2,0.0969221919209388,175.0
ACC103855,Brokerage,Starter,358.0,26,11,6,10,5,17.1,6,2,8.6,3.0,0,0.4166666666666667,0.5454545454545454,0.3333333333333333,45.0,0.3210495906599729,115.0
ACC103856,Banking,Enterprise,14847.0,15,283,155,20,6,31.6,5,0,8.0,5.0,0,0.5,0.5477031802120141,0.6666666666666666,59.5,0.043076463249941584,640.0
ACC103857,Asset Mgmt,Growth,2793.0,41,29,16,4,2,12.4,2,0,12.3,0.0,0,0.16666666666666666,0.5517241379310345,0.13333333333333333,32.3,0.5669750946398225,1584.0
ACC103858,Banking,Growth,1920.0,22,23,12,19,6,27.2,1,0,6.6,4.0,0,0.5,0.5217391304347826,0.6333333333333333,57.2,0.12021028398028906,231.0
ACC103859,Brokerage,Starter,372.0,50,13,12,44,9,33.2,3,3,7.1,7.0,0,0.75,0.9230769230769231,1.0,78.8,0.007345490010641171,3.0
ACC103860,Corporate Treasury,Growth,1993.0,16,57,18,5,3,9.9,2,1,6.0,1.0,1,0.25,0.3157894736842105,0.16666666666666666,27.6,0.8421167365840825,1678.0
ACC103861,Asset Mgmt,Starter,592.0,30,12,6,13,5,28.8,3,3,11.5,5.0,1,0.4166666666666667,0.5,0.43333333333333335,43.3,0.4885109117196754,289.0
ACC103862,Insurance,Growth,2835.0,43,45,20,18,6,27.3,5,1,6.9,3.0,0,0.5,0.4444444444444444,0.6,51.9,0.11963136827299657,339.0
ACC103863,Corporate Treasury,Starter,542.0,13,10,3,9,2,11.3,4,0,8.6,4.0,0,0.16666666666666666,0.3,0.3,33.3,0.3330898637720532,181.0
ACC103864,Brokerage,Enterprise,13014.0,45,117,54,14,3,16.0,1,1,9.5,3.0,0,0.25,0.46153846153846156,0.4666666666666667,37.6,0.2769275027263942,3604.0
ACC103865,Insurance,Starter,608.0,35,4,2,13,3,14.4,4,0,12.4,2.0,1,0.25,0.5,0.43333333333333335,41.9,0.8090089669220148,492.0
ACC103866,Asset Mgmt,Growth,2250.0,39,16,6,28,6,16.3,2,1,5.7,4.0,0,0.5,0.375,0.9333333333333333,56.2,0.1635231164088225,368.0
ACC103867,Corporate Treasury,Starter,447.0,27,10,5,5,2,11.9,1,1,10.2,2.0,0,0.16666666666666666,0.5,0.16666666666666666,28.7,0.7413448702167801,331.0
ACC103868,Corporate Treasury,Growth,2388.0,56,30,27,25,10,30.0,3,0,1.9,9.0,0,0.8333333333333334,0.9,0.8333333333333334,87.3,0.0014874785269380153,4.0
ACC103869,Corporate Treasury,Growth,3235.0,46,12,11,33,7,30.3,4,0,6.8,6.0,0,0.5833333333333334,0.9166666666666666,1.0,79.3,0.01575643997079804,51.0
ACC103870,Banking,Starter,516.0,12,7,6,15,9,42.3,3,0,7.2,9.0,0,0.75,0.8571428571428571,0.5,76.7,0.0048933087000994245,3.0
ACC103871,Corporate Treasury,Starter,514.0,33,10,8,30,9,33.1,5,1,4.8,8.0,0,0.75,0.8,1.0,82.6,0.00640553489944808,3.0
ACC103872,Banking,Starter,593.0,54,5,2,13,4,22.7,5,0,7.8,4.0,0,0.3333333333333333,0.4,0.43333333333333335,44.3,0.1892663927302696,112.0
ACC103873,Brokerage,Starter,403.0,17,13,13,41,9,30.1,3,1,4.1,9.0,0,0.75,1.0,1.0,87.8,0.01058336347560264,4.0
ACC103874,Brokerage,Enterprise,11319.0,32,114,65,19,6,25.2,1,1,7.2,5.0,0,0.5,0.5701754385964912,0.6333333333333333,54.4,0.13923776046878236,1576.0
ACC103875,Insurance,Growth,2712.0,45,44,27,27,6,19.7,2,1,8.3,3.0,1,0.5,0.6136363636363636,0.9,60.5,0.5548065919652236,1505.0
ACC103876,Corporate Treasury,Starter,646.0,17,8,4,21,6,27.9,3,1,8.8,5.0,0,0.5,0.5,0.7,56.5,0.07427030318866312,48.0
ACC103877,Banking,Enterprise,9512.0,31,262,146,20,8,36.8,4,0,3.7,9.0,0,0.6666666666666666,0.5572519083969466,0.6666666666666666,69.6,0.004301330018603977,41.0
ACC103878,Brokerage,Starter,486.0,33,12,12,23,11,41.6,2,0,2.1,8.0,0,0.9166666666666666,1.0,0.7666666666666667,90.4,0.0004891842619924182,0.0
ACC103879,Asset Mgmt,Growth,3108.0,11,45,29,33,10,41.1,3,1,6.5,6.0,0,0.8333333333333334,0.6444444444444445,1.0,78.8,0.002945448646853308,9.0
ACC103880,Asset Mgmt,Growth,2838.0,11,22,6,3,2,14.1,4,1,11.4,0.0,0,0.16666666666666666,0.2727272727272727,0.1,22.7,0.3866108923495101,1097.0
ACC103881,Corporate Treasury,Enterprise,12819.0,34,264,199,19,7,26.2,5,1,6.7,5.0,0,0.5833333333333334,0.7537878787878788,0.6333333333333333,65.3,0.017176296033181247,220.0
ACC103882,Brokerage,Growth,2136.0,11,55,52,30,9,40.8,7,2,6.3,8.0,1,0.75,0.9454545454545454,1.0,85.4,0.023851070852449863,51.0
ACC103883,Insurance,Growth,2031.0,56,42,39,27,8,28.0,4,0,0.9,8.0,0,0.6666666666666666,0.9285714285714286,0.9,82.5,0.002755764750415545,6.0
ACC103884,Insurance,Enterprise,11094.0,31,185,99,11,3,8.6,5,1,10.5,2.0,0,0.25,0.5351351351351351,0.36666666666666664,39.8,0.6485870602025904,7195.0
ACC103885,Insurance,Starter,427.0,42,5,3,41,8,28.3,3,1,10.1,9.0,0,0.6666666666666666,0.6,1.0,74.8,0.03578618108239162,15.0
ACC103886,Asset Mgmt,Enterprise,14221.0,24,136,97,17,8,35.1,2,0,5.4,8.0,0,0.6666666666666666,0.7132352941176471,0.5666666666666667,70.5,0.010400032779301798,148.0
ACC103887,Insurance,Enterprise,13589.0,18,294,169,47,9,34.3,1,0,4.7,9.0,0,0.75,0.5748299319727891,1.0,79.6,0.051694027125605516,702.0
ACC103888,Brokerage,Enterprise,14413.0,29,198,89,22,6,24.3,4,1,6.6,6.0,0,0.5,0.4494949494949495,0.7333333333333333,57.4,0.045120753041239796,650.0
ACC103889,Asset Mgmt,Starter,401.0,42,5,5,48,11,39.7,6,1,1.1,8.0,0,0.9166666666666666,1.0,1.0,93.7,0.0015389911660027493,1.0
ACC103890,Corporate Treasury,Starter,443.0,24,7,5,20,5,23.7,4,0,6.6,7.0,0,0.4166666666666667,0.7142857142857143,0.6666666666666666,62.8,0.04533534969388978,20.0
ACC103891,Corporate Treasury,Growth,2903.0,17,26,10,8,3,21.6,2,1,11.0,5.0,0,0.25,0.38461538461538464,0.26666666666666666,35.4,0.5595491473024173,1624.0
ACC103892,Brokerage,Growth,1995.0,9,43,34,48,11,50.7,3,0,3.6,10.0,0,0.9166666666666666,0.7906976744186046,1.0,91.9,0.005945652683008426,12.0
ACC103893,Corporate Treasury,Growth,1968.0,33,45,35,25,5,18.5,6,1,5.7,7.0,0,0.4166666666666667,0.7777777777777778,0.8333333333333334,66.3,0.16296112066009652,321.0
ACC103894,Brokerage,Enterprise,11158.0,41,131,40,3,1,12.2,2,0,10.1,5.0,0,0.08333333333333333,0.3053435114503817,0.1,27.6,0.2805279398390478,3130.0
ACC103895,Corporate Treasury,Growth,2030.0,32,44,17,14,3,16.5,4,1,8.1,4.0,0,0.25,0.38636363636363635,0.4666666666666667,39.7,0.32569477342679304,661.0
ACC103896,Brokerage,Starter,374.0,16,10,4,8,4,12.5,5,4,8.9,1.0,1,0.3333333333333333,0.4,0.26666666666666666,31.3,0.8339116181358476,312.0
ACC103897,Corporate Treasury,Growth,2219.0,15,41,24,31,6,28.8,4,1,6.3,3.0,1,0.5,0.5853658536585366,1.0,63.1,0.45160974694141093,1002.0
ACC103898,Brokerage,Starter,613.0,23,9,4,25,5,31.5,3,1,7.5,5.0,0,0.4166666666666667,0.4444444444444444,0.8333333333333334,54.9,0.07962326927574476,49.0
ACC103899,Brokerage,Starter,367.0,21,8,7,39,8,29.6,2,0,2.8,6.0,0,0.6666666666666666,0.875,1.0,81.2,0.01742839306038435,6.0
ACC103900,Brokerage,Starter,520.0,13,12,8,38,10,37.4,3,1,6.9,7.0,0,0.8333333333333334,0.6666666666666666,1.0,80.3,0.00360216623556992,2.0
ACC103901,Insurance,Enterprise,12454.0,56,268,217,48,11,32.7,3,1,3.7,9.0,0,0.9166666666666666,0.8097014925373134,1.0,88.8,0.014417494727203564,180.0
ACC103902,Corporate Treasury,Growth,2546.0,20,11,7,29,8,30.4,6,2,4.5,6.0,0,0.6666666666666666,0.6363636363636364,0.9666666666666667,71.7,0.07369259378590583,188.0
ACC103903,Brokerage,Growth,2508.0,15,55,25,16,5,21.7,0,0,6.4,5.0,0,0.4166666666666667,0.45454545454545453,0.5333333333333333,51.6,0.22193048377622931,557.0
ACC103904,Asset Mgmt,Starter,355.0,36,7,4,33,7,37.9,5,0,5.5,7.0,0,0.5833333333333334,0.5714285714285714,1.0,71.7,0.001892028917974577,1.0
ACC103905,Banking,Growth,1821.0,48,14,8,14,6,20.3,4,0,9.4,3.0,1,0.5,0.5714285714285714,0.4666666666666667,54.1,0.5046075679427093,919.0
ACC103906,Brokerage,Enterprise,12081.0,28,177,142,50,11,46.5,1,0,5.9,10.0,0,0.9166666666666666,0.8022598870056498,1.0,92.1,0.016933086424124295,205.0
ACC103907,Corporate Treasury,Enterprise,15372.0,40,262,101,19,6,26.4,2,0,5.8,4.0,0,0.5,0.38549618320610685,0.6333333333333333,53.8,0.03878766866190169,596.0
ACC103908,Insurance,Growth,2362.0,6,30,17,7,3,25.0,4,1,8.9,3.0,1,0.25,0.5666666666666667,0.23333333333333334,38.6,0.708018868584071,1672.0
ACC103909,Corporate Treasury,Enterprise,11801.0,32,208,100,17,5,22.4,1,0,4.5,4.0,1,0.4166666666666667,0.4807692307692308,0.5666666666666667,51.9,0.48932010824136796,5774.0
ACC103910,Banking,Growth,3223.0,4,37,29,26,7,27.9,3,2,3.0,7.0,0,0.5833333333333334,0.7837837837837838,0.8666666666666667,69.3,0.06932174448508573,223.0
ACC103911,Insurance,Growth,2919.0,9,20,14,10,4,23.9,2,0,8.6,4.0,0,0.3333333333333333,0.7,0.3333333333333333,49.8,0.4182340234341044,1221.0
ACC103912,Asset Mgmt,Enterprise,13945.0,35,64,20,18,4,22.1,0,0,7.7,6.0,0,0.3333333333333333,0.3125,0.6,47.5,0.23851160202728575,3326.0
ACC103913,Asset Mgmt,Starter,501.0,13,12,4,10,3,21.2,4,0,8.4,3.0,1,0.25,0.3333333333333333,0.3333333333333333,36.7,0.5285497068844859,265.0
ACC103914,Brokerage,Starter,619.0,3,4,2,19,5,23.8,1,1,7.0,2.0,1,0.4166666666666667,0.5,0.6333333333333333,46.8,0.8050537712056565,498.0
ACC103915,Insurance,Starter,524.0,11,4,3,11,5,13.8,3,1,8.6,5.0,1,0.4166666666666667,0.75,0.36666666666666664,53.2,0.6315626231320216,331.0
ACC103916,Banking,Growth,2735.0,46,55,39,15,8,33.8,2,1,5.7,6.0,0,0.6666666666666666,0.7090909090909091,0.5,63.7,0.023641052752822248,65.0
ACC103917,Asset Mgmt,Growth,2931.0,35,38,16,8,4,20.2,3,0,10.9,0.0,1,0.3333333333333333,0.42105263157894735,0.26666666666666666,37.5,0.7542604454520886,2211.0
ACC103918,Asset Mgmt,Growth,2360.0,23,25,11,17,8,27.0,3,0,10.8,6.0,0,0.6666666666666666,0.44,0.5666666666666667,61.7,0.045031428261610496,106.0
ACC103919,Brokerage,Growth,3180.0,58,28,10,25,6,26.2,3,2,4.9,6.0,0,0.5,0.35714285714285715,0.8333333333333334,54.1,0.06863213924504881,218.0
ACC103920,Asset Mgmt,Starter,646.0,23,3,2,27,8,23.2,3,1,2.7,8.0,0,0.6666666666666666,0.6666666666666666,0.9,73.5,0.05524999257605596,36.0
ACC103921,Asset Mgmt,Enterprise,12627.0,52,278,266,44,10,41.1,2,0,6.5,10.0,0,0.8333333333333334,0.9568345323741008,1.0,93.1,0.0018144879480665665,23.0
ACC103922,Asset Mgmt,Starter,417.0,21,7,4,33,8,35.2,3,0,5.2,7.0,0,0.6666666666666666,0.5714285714285714,1.0,74.6,0.003053050074983682,1.0
ACC103923,Banking,Enterprise,13979.0,2,220,87,9,4,21.6,4,2,10.7,2.0,1,0.3333333333333333,0.39545454545454545,0.3,35.6,0.7919153171663196,11070.0
ACC103924,Corporate Treasury,Starter,447.0,7,3,2,31,7,30.2,2,0,4.3,4.0,0,0.5833333333333334,0.6666666666666666,1.0,71.1,0.014786339806396554,7.0
ACC103925,Insurance,Growth,2616.0,17,42,29,20,5,16.3,4,1,5.9,5.0,1,0.4166666666666667,0.6904761904761905,0.6666666666666666,58.2,0.3456404736367069,904.0
ACC103926,Insurance,Growth,1880.0,12,30,17,13,7,20.5,3,1,8.0,7.0,0,0.5833333333333334,0.5666666666666667,0.43333333333333335,57.7,0.08196672042781698,154.0
ACC103927,Asset Mgmt,Enterprise,14213.0,10,271,139,9,3,18.3,0,0,7.4,1.0,0,0.25,0.5129151291512916,0.3,38.6,0.21744251268015044,3091.0
ACC103928,Corporate Treasury,Starter,638.0,23,8,5,9,3,17.2,4,1,12.3,5.0,1,0.25,0.625,0.3,43.4,0.7404005271674792,472.0
ACC103929,Banking,Enterprise,9078.0,58,199,144,32,10,40.8,6,0,5.3,10.0,0,0.8333333333333334,0.7236180904522613,1.0,87.3,0.0004818114140005193,4.0
ACC103930,Brokerage,Growth,2847.0,12,56,22,14,5,29.1,1,0,6.7,5.0,0,0.4166666666666667,0.39285714285714285,0.4666666666666667,48.7,0.06694763059340027,191.0
ACC103931,Insurance,Growth,3041.0,14,43,16,8,2,5.1,3,2,13.1,2.0,1,0.16666666666666666,0.37209302325581395,0.26666666666666666,27.5,0.9589097231267328,2916.0
ACC103932,Asset Mgmt,Growth,1914.0,59,34,17,27,10,45.7,5,1,5.2,10.0,0,0.8333333333333334,0.5,0.9,78.0,0.002094464219797141,4.0
ACC103933,Insurance,Starter,424.0,12,11,4,17,5,20.2,0,0,7.1,3.0,0,0.4166666666666667,0.36363636363636365,0.5666666666666667,48.0,0.1410261732752435,60.0
ACC103934,Brokerage,Growth,2338.0,49,42,28,16,5,24.9,3,0,8.2,1.0,0,0.4166666666666667,0.6666666666666666,0.5333333333333333,52.9,0.1505347963671901,352.0
ACC103935,Banking,Starter,601.0,37,6,4,17,4,18.9,0,0,4.6,5.0,0,0.3333333333333333,0.6666666666666666,0.5666666666666667,54.7,0.05317937359056915,32.0
ACC103936,Insurance,Starter,498.0,55,13,11,19,9,31.7,0,0,2.2,9.0,0,0.75,0.8461538461538461,0.6333333333333333,79.1,0.0009408035225424757,0.0
ACC103937,Insurance,Growth,1955.0,33,25,15,8,4,9.4,2,0,10.6,4.0,0,0.3333333333333333,0.6,0.26666666666666666,46.0,0.06431473074334372,126.0
ACC103938,Brokerage,Growth,2135.0,36,53,35,12,4,13.9,2,2,9.4,5.0,1,0.3333333333333333,0.660377358490566,0.4,44.5,0.4789101289133306,1022.0
ACC103939,Insurance,Starter,490.0,14,6,3,6,2,13.4,4,2,13.4,3.0,1,0.16666666666666666,0.5,0.2,31.3,0.6425329726057875,315.0
ACC103940,Corporate Treasury,Starter,362.0,34,12,11,28,8,32.7,4,1,6.3,8.0,0,0.6666666666666666,0.9166666666666666,0.9333333333333333,80.9,0.02234225529240625,8.0
ACC103941,Corporate Treasury,Starter,539.0,40,12,10,24,6,31.4,3,1,4.2,6.0,1,0.5,0.8333333333333334,0.8,67.8,0.4654619571441401,251.0
ACC103942,Brokerage,Starter,358.0,59,11,5,15,6,20.4,6,1,5.2,5.0,0,0.5,0.45454545454545453,0.5,52.4,0.24341457680222936,87.0
ACC103943,Asset Mgmt,Growth,2921.0,6,10,8,23,6,29.2,3,0,5.3,5.0,0,0.5,0.8,0.7666666666666667,67.8,0.058468518441069234,171.0
ACC103944,Corporate Treasury,Starter,570.0,10,10,8,19,6,24.1,5,2,6.1,6.0,0,0.5,0.8,0.6333333333333333,62.8,0.1059287352455026,60.0
ACC103945,Asset Mgmt,Enterprise,14631.0,2,273,110,13,4,20.8,1,1,9.2,2.0,0,0.3333333333333333,0.40293040293040294,0.43333333333333335,37.4,0.7147988627563472,10458.0
ACC103946,Brokerage,Starter,397.0,47,3,2,22,6,27.5,3,0,9.4,5.0,0,0.5,0.6666666666666666,0.7333333333333333,63.8,0.0742121598797542,29.0
ACC103947,Brokerage,Starter,531.0,5,6,3,20,5,20.5,4,0,8.8,3.0,1,0.4166666666666667,0.5,0.6666666666666666,53.4,0.5204551314547183,276.0
ACC103948,Asset Mgmt,Enterprise,14023.0,55,50,20,10,3,15.1,2,0,12.3,3.0,1,0.25,0.4,0.3333333333333333,38.4,0.6705954346565519,9404.0
ACC103949,Insurance,Starter,505.0,22,4,4,47,11,42.9,2,0,3.9,10.0,0,0.9166666666666666,1.0,1.0,97.1,0.005139820492832995,3.0
ACC103950,Brokerage,Growth,1946.0,18,13,5,23,7,32.1,4,3,5.4,5.0,1,0.5833333333333334,0.38461538461538464,0.7666666666666667,54.4,0.6191404511507744,1205.0
ACC103951,Banking,Enterprise,9112.0,58,87,75,45,9,43.7,0,0,1.4,5.0,0,0.75,0.8620689655172413,1.0,82.8,0.0008326763521630768,8.0
ACC103952,Corporate Treasury,Enterprise,12762.0,43,297,194,35,7,25.8,3,1,7.3,6.0,0,0.5833333333333334,0.6531986531986532,1.0,70.2,0.01977712539942218,252.0
ACC103953,Brokerage,Growth,2496.0,33,32,10,8,3,8.4,1,0,9.5,3.0,1,0.25,0.3125,0.26666666666666666,34.9,0.15215514784013326,380.0
ACC103954,Brokerage,Starter,629.0,53,14,7,15,3,22.3,3,2,10.9,2.0,0,0.25,0.5,0.5,38.2,0.2115436765999483,133.0
ACC103955,Banking,Growth,3001.0,45,51,23,2,1,1.1,2,1,10.2,0.0,1,0.08333333333333333,0.45098039215686275,0.06666666666666667,22.2,0.9507263168629725,2853.0
ACC103956,Corporate Treasury,Enterprise,13611.0,38,63,20,22,4,25.1,3,1,11.5,5.0,1,0.3333333333333333,0.31746031746031744,0.7333333333333333,46.8,0.07326520175393238,997.0
ACC103957,Corporate Treasury,Enterprise,15473.0,19,276,183,38,8,27.0,3,0,8.6,7.0,0,0.6666666666666666,0.6630434782608695,1.0,76.9,0.010703929055521135,166.0
ACC103958,Banking,Starter,558.0,59,10,6,33,11,37.4,2,1,1.4,10.0,0,0.9166666666666666,0.6,1.0,83.8,0.00028993850475283133,0.0
ACC103959,Corporate Treasury,Starter,378.0,43,13,5,9,3,15.1,5,1,10.0,4.0,1,0.25,0.38461538461538464,0.3,36.7,0.29131739070268164,110.0
ACC103960,Corporate Treasury,Starter,373.0,56,11,5,14,3,9.2,6,2,6.0,2.0,0,0.25,0.45454545454545453,0.4666666666666667,38.6,0.13913766612449394,52.0
ACC103961,Brokerage,Starter,595.0,58,9,4,13,5,15.6,0,0,6.5,5.0,0,0.4166666666666667,0.4444444444444444,0.43333333333333335,49.4,0.06354516802681294,38.0
ACC103962,Banking,Growth,2291.0,33,45,39,37,10,28.5,0,0,2.3,9.0,0,0.8333333333333334,0.8666666666666667,1.0,89.8,0.007618682968954376,17.0
ACC103963,Brokerage,Starter,627.0,22,5,2,19,6,28.7,1,0,5.7,8.0,0,0.5,0.4,0.6333333333333333,58.2,0.07012929789191953,44.0
ACC103964,Insurance,Starter,385.0,56,10,6,10,3,15.2,6,2,8.9,2.0,0,0.25,0.6,0.3333333333333333,39.6,0.7036836388959427,271.0
ACC103965,Asset Mgmt,Starter,410.0,59,8,3,7,2,13.3,4,2,8.4,0.0,1,0.16666666666666666,0.375,0.23333333333333334,25.9,0.8646656192531863,355.0
ACC103966,Asset Mgmt,Growth,2910.0,8,45,24,8,2,11.2,4,0,10.7,2.0,0,0.16666666666666666,0.5333333333333333,0.26666666666666666,36.5,0.4126369693454264,1201.0
ACC103967,Corporate Treasury,Starter,604.0,38,5,2,10,3,13.7,3,3,6.7,2.0,0,0.25,0.4,0.3333333333333333,29.9,0.3094548095343951,187.0
ACC103968,Brokerage,Growth,3051.0,36,21,5,4,1,5.9,4,4,13.1,1.0,1,0.08333333333333333,0.23809523809523808,0.13333333333333333,14.5,0.9925426772926687,3028.0
ACC103969,Asset Mgmt,Starter,380.0,45,5,2,28,6,30.7,1,1,4.7,6.0,0,0.5,0.4,0.9333333333333333,57.2,0.08836974854004027,34.0
